Country,Indicator ,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Senegal,GDP per capita (current US$),312.9929628,321.3612396,320.5015389,322.3007333,332.0811553,328.5631692,329.0533134,319.6393517,326.1957965,301.2671658,304.7340906,305.3080464,358.3679264,399.8086239,437.6157344,574.1332295,567.444141,567.0256629,618.1550892,751.0253442,807.8059295,713.5152286,679.2100742,586.1429002,555.1906931,590.1329701,808.3292307,943.5124978,905.7090934,871.6409618,982.0178763,935.4919598,972.4318336,895.6132848,595.0300068,727.9896576,735.9819092,661.6537598,695.9523781,688.9988969,613.7323845,648.4414733,681.3118508,831.8310403,932.1680954,992.6880581,1027.731441,1197.409561,1403.949385,1308.937808,1271.583281,1366.774501,1317.779802,1372.665779,1396.657339,1219.249415,1269.903294,1361.701972,1458.081584,1435.830367,1462.808169,1606.472061
Singapore,GDP per capita (current US$),428.05898,449.1510713,472.0858245,511.2055753,485.5338582,516.5353033,566.8076776,626.0335277,708.6060665,812.6827969,925.8039129,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.97195,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.53737,29961.26328,33769.15416,39432.93835,40007.46926,38927.20688,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56860.41324,61150.7272,66859.33834,65831.18943,60729.45035,72794.00302
Solomon Islands,GDP per capita (current US$),,,,,,,,173.4358483,187.3695034,184.760133,,301.2516795,235.3330168,308.2557686,453.7879423,385.8154636,414.2486511,448.0700351,515.6646801,678.825745,793.1123582,812.6333301,782.7192543,711.8796297,691.1940429,611.2737352,529.4191079,540.7607184,598.3348548,570.0573604,688.9996709,709.3196997,815.2464692,885.8574041,1153.343845,1306.636685,1381.750819,1385.691388,1171.185446,1215.235241,1017.399663,965.9354997,795.5403154,788.6333562,866.9902759,1014.723188,1119.580863,1260.251271,1389.056107,1428.616209,1604.148888,1938.775694,2141.914041,2248.727594,2274.966251,2167.155394,2225.475204,2332.898555,2411.897904,2344.048976,2250.601164,2336.968134
Sierra Leone,GDP per capita (current US$),138.9386399,139.3635697,143.4726483,143.6203068,150.7489709,143.2804924,147.155821,134.3174567,124.7574582,151.7407964,158.2614873,149.9072346,163.0132868,197.4465226,218.0792685,223.6748635,191.7413237,218.1918006,296.4441449,334.8038972,324.8303951,321.8227789,365.9044852,274.9017793,293.3157246,225.1831913,125.1521265,173.670346,253.83121,219.2946023,150.3889975,179.3612103,156.4031039,177.5972628,211.5922322,202.3160428,218.3668902,196.1153817,153.458492,150.0064246,138.6987225,229.3756595,252.396007,266.4469054,266.5693713,292.3490663,323.3890184,360.3716605,408.4810085,391.200943,401.8348761,448.3376621,566.3782351,716.8358269,714.6997957,588.2288628,501.4151655,496.6822949,533.9915333,521.7548367,509.376594,515.9320918
El Salvador,GDP per capita (current US$),,,,,,274.1752595,282.1897331,288.1869903,290.025603,293.3879515,308.4398701,314.6156825,326.7697702,363.8296353,410.2895015,453.4924515,548.1520223,678.0392587,706.6155011,767.799244,778.448009,736.5911467,717.5438904,729.7387104,751.7250214,769.8035753,753.9799282,781.0600073,816.2199828,840.7123359,914.1317947,983.1815042,1073.310253,1216.700841,1380.708375,1585.108896,1684.784505,1778.836337,1886.359966,1930.627457,2001.540049,2072.301591,2124.10182,2209.497245,2278.43033,2428.568879,2631.822739,2786.157774,2933.39424,2858.483344,2983.228806,3266.010978,3428.409332,3509.526536,3589.042885,3705.579704,3805.995686,3910.254403,4052.624775,4167.730939,3798.636521,4408.520365
San Marino,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40864.32547,36604.49338,38730.80304,41464.74643,51270.12923,59558.77272,60900.54329,64261.03273,72697.70599,78643.55065,66703.21823,60254.7763,57297.51331,49988.46363,51570.98395,50817.33082,42662.90241,43828.23155,45399.02898,48996.59299,47727.13489,45515.7577,
Somalia,GDP per capita (current US$),65.47971611,68.10639697,70.81304897,73.60720426,76.48039847,79.42881316,81.87111424,84.19896458,86.55032162,90.45797623,93.6546805,95.3538885,119.8182066,144.3445525,128.70334,183.1953649,188.6610689,103.8186092,105.1133335,100.1940609,96.0960668,107.372127,117.1935354,110.884784,119.1748173,131.8173641,138.0960504,147.151477,148.216672,153.1407104,126.9249732,,,,,,,,,,,,,,,,,,,,,,,350.1681618,374.1147807,386.437817,389.8220615,384.4634014,389.8313955,419.3948077,438.2551656,445.7790165
Serbia,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.281196,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7730.691746,9214.993546
Sub-Saharan Africa (excluding high income),GDP per capita (current US$),137.1383339,139.3957626,147.3081546,164.42181,157.5619049,171.1362333,180.0906827,174.5280836,182.1623496,202.7604419,232.0393853,230.7085261,252.6183367,314.3185975,396.7779609,425.2482281,446.0266896,476.1119892,511.2026959,595.9492252,733.1833125,984.1456931,878.9504949,751.8586672,639.8181529,573.7733154,572.323602,632.5749063,648.2840539,642.104208,733.4786922,742.9835058,659.7309776,603.3911518,571.3368463,644.3896795,655.1195881,662.3100498,624.2725904,614.1088825,635.0412686,593.5873283,628.528171,771.8723719,934.7273849,1081.115542,1240.825725,1399.717482,1547.943553,1448.939637,1669.610665,1829.868734,1851.865128,1912.511337,1927.283887,1691.410566,1536.929331,1621.632341,1605.490023,1617.541932,1500.852648,1644.480362
South Sudan,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.493752,1337.882231,1535.706892,1516.404378,1179.739711,1779.470365,1322.820364,1119.651437,,,,,,
Sub-Saharan Africa,GDP per capita (current US$),137.1619094,139.4152035,147.329089,164.4426901,157.5896445,171.1596247,180.113634,174.5515679,182.1799063,202.7725517,232.0499363,230.7310436,252.6647232,314.3689178,396.8258324,425.3008051,446.0750137,476.1970053,511.3397251,596.184387,733.4352173,984.3542508,879.1543683,752.078168,640.0630472,574.0642438,572.6953644,633.0131779,648.7809498,642.6307639,734.1036423,743.5994265,660.4539374,604.1749092,572.1246063,645.1829086,655.8803906,663.1478519,625.165252,615.0010716,635.8943,594.4344443,629.4554256,772.7697611,935.7649348,1082.214162,1242.000093,1400.862669,1548.955371,1449.791957,1670.554032,1830.882645,1852.840892,1913.737226,1928.534202,1692.674294,1538.244417,1622.982614,1606.863419,1618.920771,1501.779422,1645.472944
Small states,GDP per capita (current US$),,,,,,,,,,,461.0314845,509.3881606,589.3691176,721.3706738,1100.589037,1230.373549,1379.418285,1538.454268,1624.293175,1978.121699,2581.29847,2614.011648,2548.05518,2414.127926,2342.634057,2209.678466,2124.038277,2376.377464,2564.528505,2616.270874,2973.439126,2982.007294,3120.57952,3030.537182,3140.156098,3518.438569,3684.420038,3880.747475,3818.012744,4028.834658,4391.700956,4346.305227,4584.69994,5404.044143,6401.585154,7494.243736,8558.77305,10045.26452,11836.66149,9923.057742,11170.41723,13210.26675,13523.41851,13820.56344,14001.86934,11746.83968,11348.57057,12064.64049,13015.08585,12615.13255,10787.66873,12394.92591
Sao Tome and Principe,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.6698721,577.628404,678.7379639,745.3202999,866.5049956,883.0970413,896.8677913,1098.755219,1067.908053,1090.260763,1254.541598,1330.620114,1564.768548,1770.467688,1584.775657,1700.097997,1813.807434,1953.513257,1987.579702,2157.840446,2449.333442
Suriname,GDP per capita (current US$),346.1631987,363.9583256,382.2056375,403.7570726,419.6498547,468.6279219,562.9075424,634.7918878,676.9017616,714.1599784,747.1611139,815.2100317,847.9044976,930.2370193,1133.231029,1295.812757,1412.212354,1793.658028,2053.878353,2180.72269,2211.214054,2468.457062,2535.138685,2438.707968,2368.927567,2368.189759,2381.506042,2571.95571,2985.519843,1366.468387,958.6123321,1084.96425,961.8264719,1001.721163,1391.620154,1565.212023,1921.905439,2039.836843,2415.742066,1904.44518,2012.281651,1750.576737,2267.753984,2611.377493,3006.183233,3590.648183,5197.747907,5744.759727,6831.983622,7408.360786,8255.874872,8263.203803,9200.974786,9402.164419,9471.922001,9168.237157,5872.789429,6295.560562,6938.086981,6853.693411,4916.605666,4836.332633
Slovak Republic,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16841.76774,18430.1298,17429.82975,18208.41759,18655.79011,16342.21626,16512.29299,17538.04858,19389.98216,19303.54566,19266.51357,21087.8461
Slovenia,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26116.85636,25942.95477,25489.50023,29200.81988
Sweden,GDP per capita (current US$),2114.002973,2288.921701,2468.694589,2657.022505,2941.048899,3206.09917,3454.429789,3720.926845,3926.409001,4234.161348,4736.217154,5132.711607,6027.128499,7301.215426,8089.914585,10117.30668,10868.27577,11448.61939,12620.51861,14877.16429,17097.83265,15586.43008,13738.9723,12608.22915,13099.02083,13666.85775,17981.01941,21792.55891,24534.69382,25662.22059,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52300.2062,60238.98656
Eswatini,GDP per capita (current US$),104.2140558,125.3114919,131.1620895,151.5017044,177.9669161,187.9483705,200.2461123,189.3771021,196.3021737,251.750832,260.0289791,307.3688719,321.0694305,471.5690788,545.2576171,576.8838728,528.5842538,571.2468283,619.5424325,725.1126728,922.0016494,938.1748182,853.5499178,851.5962684,732.2962204,515.0725603,620.7120357,780.2685423,894.3395802,872.7829383,1355.389001,1367.783196,1481.861181,1528.892444,1563.749507,1833.099316,1695.134775,1781.888523,1609.214093,1557.063331,1728.710498,1521.769075,1405.448706,2148.632475,2699.130742,3083.838141,3176.691168,3327.445134,3137.387266,3385.858846,4168.489403,4496.613361,4527.565039,4230.171266,4039.159341,3680.349473,3425.531957,3914.418484,4107.094431,3889.851226,3434.721798,4214.861688
Sint Maarten (Dutch part),GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.28983,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,,,
Seychelles,GDP per capita (current US$),288.057842,270.2793628,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,401.6080395,546.9510613,648.5319241,744.5069419,806.2326445,814.474738,1044.353068,1376.546579,2030.135903,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.7233,12189.06375,11998.41987,14764.91886,15188.18905,15157.50183,15740.11063,16416.72607,16910.66792,17252.02078,12193.88687,13306.7256
Syrian Arab Republic,GDP per capita (current US$),187.5372883,200.1834798,227.7883404,238.4376334,257.5781602,247.49833,237.915674,251.4880238,263.1979294,292.6504492,280.307437,319.2343618,355.2432692,366.4777717,582.8044312,738.7164664,823.3373168,853.8134376,989.870176,1151.174929,1462.629942,1811.167812,1827.444431,1878.774957,1864.891139,1991.224757,2313.704589,2864.054617,1414.306039,1540.468214,1920.631225,2165.851893,2510.477755,2717.282164,3231.926743,3545.808903,4171.456097,4376.873332,4514.104713,4556.66108,4910.777748,5175.261944,5300.582812,5494.839654,6330.740183,7309.107876,8069.564879,9056.634662,10554.08378,10589.59905,11820.60778,3491.952576,2158.525351,1151.901597,1179.858296,979.1444387,713.029204,955.836559,1265.60619,,,
Turks and Caicos Islands,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16625.48892,15785.96255,16384.90243,18181.09289,20533.18761,24559.1437,25457.97782,27650.11635,22020.34729,21029.69594,21839.00902,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665,24047.05471
Chad,GDP per capita (current US$),104.4717189,109.1292505,114.5818066,116.7765439,120.8206547,125.9754788,128.342694,130.9607828,129.7319508,132.16998,128.7917736,134.6863325,153.4439645,165.613494,163.1365433,211.468197,207.5288221,219.8136948,256.8238714,227.0800033,228.8224844,190.107209,176.8423264,172.2602177,185.3943371,202.7455568,203.5012509,214.9381823,265.2409713,248.3033757,291.5533573,304.8744725,296.0396966,222.9231832,173.9902724,206.2606526,221.6730401,205.8626958,224.5537395,190.5590719,166.1757089,197.1460821,221.4165369,292.6008802,454.3363652,658.566973,710.3963987,799.603742,929.3827519,803.6863884,892.5688697,984.7361305,967.3529488,979.8117426,1020.287979,776.0197523,693.4497674,665.9488849,726.1510071,709.5400432,652.3492096,696.4227755
East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),91.94114291,80.99952519,72.99708376,77.09303979,86.83232921,98.60683874,104.8728831,99.15867493,97.79987242,106.8218927,115.435845,120.7842001,133.6092362,164.1994237,181.7514405,200.3515808,200.0543414,227.2279778,216.9032201,247.3435025,281.1404415,295.4898818,305.0070901,314.1919879,335.101764,360.9256421,354.0338275,343.8471864,374.7266088,398.5467314,420.452367,449.1964247,496.4869363,537.8283246,638.8522007,778.3826845,883.1452357,903.4777812,813.5766592,885.9437709,965.7513488,1019.027083,1117.757721,1253.47547,1442.780571,1657.918243,1980.89347,2485.209268,3120.03225,3359.593936,4058.461589,4924.194862,5445.92507,5958.159193,6371.660419,6583.953456,6674.255578,7238.969962,8042.948352,8268.375718,8361.938147,9884.678914
Europe & Central Asia (IDA & IBRD countries),GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.226521,2259.66895,2387.464479,2344.622389,2178.873093,2145.757503,1925.801011,2130.321027,2189.654618,2256.455879,2180.158001,1890.143526,2059.062591,2096.896143,2359.845446,2900.758097,3751.476863,4696.169301,5673.384948,7285.228076,8994.918218,7103.468859,8309.822094,10041.79739,10432.47121,11000.65912,10330.80505,8019.897882,7677.406606,8562.533645,8876.157251,9026.080646,8406.890911,9782.541967
Togo,GDP per capita (current US$),76.63869662,79.12028165,81.99444408,87.79229795,99.93788939,109.6201206,121.8341754,124.8788571,124.349764,131.5701918,120.0538809,131.0984359,149.3508287,176.4738164,237.8142181,256.1021441,251.3265307,308.6953426,319.9418085,337.4496798,417.6691399,342.1906961,281.8105522,252.973786,228.6486926,234.35611,315.4621221,359.7907244,385.4254188,367.7925841,431.4503884,414.7814374,429.042361,306.1512474,238.4654535,309.8182936,336.9770039,334.1438424,342.6579042,329.8164697,302.958592,292.8231035,328.3981073,396.9205798,413.3298662,406.562366,408.0571173,449.7382505,546.3503702,540.6087126,534.0447826,587.0974928,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9507925,992.3284294
Thailand,GDP per capita (current US$),100.767475,107.498001,113.7828498,118.143907,125.9386942,137.9186467,161.0055216,166.9230634,174.7847538,186.8791675,192.127686,194.266671,209.3747807,269.8879592,332.1752699,351.6193358,391.5693898,445.4208525,528.6267551,589.88506,682.9299728,721.0593448,742.8512326,798.0804499,818.0389335,747.7034373,813.4515045,936.7804583,1123.437643,1295.464722,1508.94247,1716.41542,1927.882603,2209.36303,2491.427836,2846.586834,3043.980314,2468.18473,1845.82887,2033.258009,2007.735271,1893.264239,2096.187802,2359.116831,2660.126835,2894.062656,3369.543198,3973.017172,4379.658787,4213.006654,5076.339872,5492.1215,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7298.947146,7814.384431,7158.766684,7233.388858
Tajikistan,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0815841,250.3408858,391.9437685,293.9804022,267.4329629,213.5441443,178.3612515,155.1885177,219.0402456,177.5596287,138.4291467,171.0480646,190.0026776,237.7573352,311.6272313,340.5831832,408.8384135,526.6432883,715.8657063,676.1235111,749.5524123,847.3824321,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,852.8309878,897.087902
Turkmenistan,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,685.7164737,861.513019,838.7145416,865.3954416,846.6454868,820.6842727,792.6684621,622.3701724,589.905474,554.8339157,562.6358909,590.3934846,548.6993933,643.1754381,774.482152,967.8874353,1283.908782,1453.917784,1704.41538,2136.472101,2600.368758,3904.465301,4036.456805,4439.202128,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,,
Latin America & the Caribbean (IDA & IBRD countries),GDP per capita (current US$),379.0004054,390.205816,415.5329984,411.1903296,443.6547151,463.6909827,497.0972281,492.7365195,514.7071368,560.3231996,595.5460758,646.0906578,708.2777794,927.8222925,1185.130832,1210.101347,1298.231546,1395.737763,1541.482757,1793.323098,2144.078527,2404.261021,2166.62073,1837.52093,1787.553797,1739.42727,1695.870461,1749.455006,1919.782729,2063.057144,2432.331664,2580.484911,2779.504383,3184.645131,3678.758507,3930.939259,4203.06257,4536.370338,4491.391337,3958.158773,4313.353495,4138.703309,3632.521826,3650.743007,4171.21732,5013.354691,5821.940604,6810.989877,7862.130309,7277.909195,8988.807634,10137.84828,10124.03757,10260.50582,10349.12339,8480.625831,8185.147519,9037.781171,8740.515234,8519.254425,7062.47559,8100.572875
Timor-Leste,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0859486,529.7781659,508.8405861,517.8269684,453.5133127,464.5459387,446.4665297,523.7376349,614.435755,676.6190754,806.4143493,936.4485956,1024.172508,1210.035655,1232.450336,1332.791856,1353.754934,1299.494635,1249.138351,1583.713576,1442.730738,1457.825128
Middle East & North Africa (IDA & IBRD countries),GDP per capita (current US$),,,,,,212.0069622,215.0998712,226.6191932,242.6395498,262.0743485,288.3003772,322.0831779,374.6234914,484.7835903,720.2173526,816.304927,981.024431,1104.896024,1155.002447,1399.946129,1627.608308,1540.770071,1713.147149,1865.900118,1914.826317,2024.614684,2207.721373,1874.559484,1672.236151,1635.735445,2240.999581,1132.124342,1216.933432,1220.995107,1280.574779,1461.364667,1652.70564,1713.731028,1714.468992,1831.744445,1909.483798,1898.483987,1816.637408,1949.848057,2277.314714,2643.689669,3031.315796,3635.590131,4407.193595,4214.738974,4773.523663,4844.532502,5116.595184,4616.20005,4465.587777,3939.384091,3968.09362,3867.06706,3605.440104,3573.155702,3189.795404,3611.601011
Tonga,GDP per capita (current US$),,,,,,,,,,,,,,,,368.0522381,336.6254647,378.2380471,455.1050152,484.0849456,572.8984514,666.2957055,662.8664303,649.3125796,685.0015944,639.6296255,724.8632095,865.870072,1127.550611,1121.213468,1194.541034,1388.040501,1436.783691,1449.306003,2047.138431,2176.381296,2307.130962,2225.100675,1973.544795,2043.751046,2091.113009,1839.086867,1845.669127,2030.775469,2301.654115,2594.418739,2873.076637,2910.145122,3331.546555,3006.606344,3527.952342,4002.813771,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,4624.823449,
South Asia (IDA & IBRD),GDP per capita (current US$),82.34539891,86.04608276,89.91132804,98.97857963,110.8746439,116.4844985,95.79954822,103.0626366,105.6144063,113.5083829,120.1287917,124.9074412,122.74614,137.1577257,162.3755547,169.8135591,161.9053028,183.114197,203.4850499,222.5682115,262.0772529,271.3147007,274.1342797,283.4323535,275.5886055,292.8093931,303.0843175,328.9861025,345.6573611,341.1422924,359.2316694,312.6576415,324.9073431,314.9985358,349.8635745,380.353701,407.7515518,419.3197881,416.9828766,438.310721,453.2376041,455.8580189,469.712186,538.711136,613.9477974,691.6926172,774.8637986,959.3051264,959.4612494,1041.980211,1257.499508,1368.916304,1366.059425,1383.316909,1496.014996,1543.048131,1696.739629,1911.329754,1944.006635,1987.56834,1875.441391,2176.776671
Sub-Saharan Africa (IDA & IBRD countries),GDP per capita (current US$),137.1619094,139.4152035,147.329089,164.4426901,157.5896445,171.1596247,180.113634,174.5515679,182.1799063,202.7725517,232.0499363,230.7310436,252.6647232,314.3689178,396.8258324,425.3008051,446.0750137,476.1970053,511.3397251,596.184387,733.4352173,984.3542508,879.1543683,752.078168,640.0630472,574.0642438,572.6953644,633.0131779,648.7809498,642.6307639,734.1036423,743.5994265,660.4539374,604.1749092,572.1246063,645.1829086,655.8803906,663.1478519,625.165252,615.0010716,635.8943,594.4344443,629.4554256,772.7697611,935.7649348,1082.214162,1242.000093,1400.862669,1548.955371,1449.791957,1670.554032,1830.882645,1852.840892,1913.737226,1928.534202,1692.674294,1538.244417,1622.982614,1606.863419,1618.920771,1501.779422,1645.472944
Trinidad and Tobago,GDP per capita (current US$),631.7065847,676.4011784,704.2231582,760.3978853,788.696647,807.8698381,787.3384067,823.5563085,815.3271085,831.426913,869.354117,938.269947,1119.038073,1332.78153,2049.247301,2416.248314,2439.177473,3020.242941,3381.234537,4306.781889,5748.673495,6345.001087,7268.105868,6821.850306,6715.606873,6302.609227,4051.476568,4016.449771,3734.461714,3564.356935,4150.284861,4318.502428,4398.495123,3754.800372,3959.262873,4249.094373,4579.978105,4554.356458,4790.123738,5387.164386,6435.134212,6939.828471,7053.087371,8807.866068,10293.86925,12327.28071,14102.59329,16539.89075,21204.00818,14514.24061,16683.39306,19034.12071,19171.21082,20162.73321,20290.51971,18383.5387,16241.41096,16747.9067,17139.18567,17123.11629,15285.94049,15243.12287
Tunisia,GDP per capita (current US$),,,,,,217.9112744,224.2950878,229.0282314,250.6938109,260.4090585,284.220679,325.5646532,422.8566931,504.8284053,641.1042608,765.1896458,779.0448678,863.0676112,984.8001008,1157.377923,1371.835501,1286.553975,1206.642967,1203.658234,1156.914545,1147.42922,1199.562537,1259.136146,1281.201295,1253.326397,1491.119777,1551.377998,1799.111582,1660.875002,1743.154533,1975.899862,2113.587432,2208.206243,2292.711741,2386.589492,2211.835015,2253.034852,2344.396907,2760.405122,3111.374381,3193.204358,3369.924443,3776.332046,4307.580023,4128.463959,4344.619418,4479.921629,4361.684338,4444.847488,4543.992276,4094.841602,3924.349092,3687.780316,3690.896932,3571.945048,3597.218525,3924.343925
Turkiye,GDP per capita (current US$),509.0055454,283.8282843,309.4466243,350.6629852,369.5834686,386.3580606,444.5494828,481.6936799,526.2134746,571.6177702,489.9303677,455.6241054,556.4546521,684.0728479,929.6014157,1139.690025,1272.231732,1427.530392,1548.496474,2077.682582,1565.029289,1579.073778,1402.406435,1310.255652,1246.824468,1368.401652,1510.676311,1705.894384,1745.364927,2021.85953,2794.350494,2735.707615,2842.369978,3180.187577,2270.337325,2897.86664,3053.947231,3144.385703,4499.737508,4116.17056,4337.478003,3142.920998,3687.956093,4760.104019,6101.632117,7456.296101,8101.856924,9791.88245,10941.17215,9103.474051,10742.77498,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332,9586.61245
Tuvalu,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.3981751,1038.957834,1069.478537,1047.505216,1175.810083,1185.840519,1323.907506,1361.589349,1367.084534,1464.805341,1605.005484,1473.415878,1755.689985,2000.875637,2309.540089,2291.638236,2381.536424,2783.981029,3090.04815,2696.316441,3051.440078,3688.637453,3662.101658,3559.54408,3532.278312,3316.664522,3706.329903,3978.676452,4156.305128,4652.350846,4668.818743,5291.485244
Tanzania,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.58815,186.2186737,173.7906189,195.6614532,175.558075,157.0608063,161.1768799,182.3619232,219.5502167,253.4759827,395.5326233,400.2636719,410.9523621,406.5387573,411.9723206,431.2797241,459.2593079,492.6313477,485.4974365,552.8394775,687.3904419,695.2168579,743.4036865,781.4338989,867.8574829,970.3995972,1030.077637,947.9333496,966.5029907,1004.906616,1042.838745,1085.884888,1076.469727,1135.539673
Uganda,GDP per capita (current US$),62.50962537,63.22096734,62.22631459,69.17354301,76.31148622,110.802289,112.0321537,113.1692177,117.3845508,128.074736,133.9715946,146.5889396,150.2165273,167.13582,200.9123531,219.7510474,221.6160047,258.2961789,206.6384294,177.2015733,100.0302757,104.2722215,164.6877539,164.2626181,256.7408119,241.7460015,260.3284059,401.5634663,402.2793423,314.7687216,248.0293243,185.0181172,153.9440238,167.9412492,201.6026565,281.9661333,287.3882907,289.5044945,295.4052653,261.3479065,261.8691416,239.473127,245.5000403,254.3012043,296.0142675,333.7315763,349.2171001,403.6637446,474.5179496,799.9658963,822.5393725,832.5690782,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815,858.0575127
Ukraine,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443237,1449.962524,1597.534668,1568.536621,1487.499756,1417.935547,1257.350098,1011.97937,935.9761353,872.6987305,991.2203979,835.2509766,635.7644043,658.3486328,807.8019409,911.9111328,1087.785645,1416.60376,1894.470825,2391.323975,3197.934326,4066.547852,2639.391602,3078.429932,3704.824951,4004.804443,4187.739746,3104.643311,2124.662354,2187.730469,2638.326172,3096.561768,3661.456299,3751.740723,4835.571777
Upper middle income,GDP per capita (current US$),216.9510748,195.2052553,197.4113115,202.263688,226.8751851,247.6684241,266.9086695,262.319268,267.3520385,292.4476684,312.4098951,331.683807,368.7698392,469.430952,570.4947366,617.1442918,639.1710361,695.8560174,734.4563212,877.8690802,1005.130291,1070.487585,1005.922425,940.641823,954.2217276,961.6208921,958.0838154,1005.879803,1097.592695,1143.059802,1335.8193,1277.056661,1314.747049,1416.887277,1552.042243,1727.038013,1858.859264,1969.955467,1921.929459,1798.977761,1971.42288,1964.549339,1962.961787,2181.085954,2595.089146,3095.984785,3652.253349,4493.652377,5443.192664,5205.206847,6300.085412,7556.48342,8031.93621,8551.336135,8746.265703,8149.75184,8041.062324,8834.526226,9448.634854,9548.200238,9166.460854,10835.52317
